namespace,key,en
,772180AF4C115C70425D13B8F4CBF414,Akyreon's Tongue Unlocked!
,C821628242BE71417205B5A600ABE12A,All
,6367D4794A6A8BBCD45D19A2245D9D19,All Quests
,EA4FED2B40CB08F547D5EEA4615E419C,All Quests
,C7D6C5664400E348C9DF5DA333763565,"All equipment and items brought back to the Sanctus Clypeus become Purified, and added to your permanent collection!

Find your purified items at the Loadout to enter future runs with your own unique build."
,6D50635A4CD2C49D6632A6A2FDE1BDD4,"All of your Purified Items are a part of your permanent Collection. At the start of runs, you can use the Loadout to equip Collection items."
,1EAF86EF4036BF67E0DCAE9C7F684D9E,Allow Audio in Background
,5FE676E24BD01157B004398B61BEFF5D,Alt Down
,C243895A448589AA783F45B49C06F8C7,Altar
,4DC5A624404EFABA096E268102E0F02F,Always Hide HUD
,84D0ADAA4A82E2C8A88E4A96EDEFEDBB,Always Hide Parry Indicator
,B523FD27432082EB336D1B9189CDB513,Always Hide Special Attack Indicator
,344F4BE341EDCBB1A8A1BE991836B049,"Always hide the glowing indicators on enemy weapons and attacks during combat, for a more challenging experience."
,B4E0FF2E4E4A6072D4F5A3AF79666C27,"Always hide the special attack indicators during combat, for a more challenging experience."
,45E32E9B4B1F69D7372BFA89E4BB8B6A,"Always hides the HUD during gameplay, for a more immersive experience."
,DD46BBB0470894193DCDF7B54E6059D4,Ammo
,2854F5214AD69EC34644AA8F96C26D49,Amulet of Profane Ritual Available!
,D9B2DB264B19F36189DF6CA9ABBC89D9,Amulet of Zeal Available!
,AE8C5C9248DA080CC77527A2500038E6,Amulet of the Guardian Angel For Sale!
,FB4F753B425392D891057C854AB9B10C,"An incursion on normal difficulty
Few elites and special monsters
Uncommon gear, uncommon upgrades"
,C7E790F34ED546E2FAD7E49A550E2393,"An invasive red flower native to the infernal realm. In the years since Spire's activation, flora once exclusive to Infernus now grows in its shadow. Can be used in crafting."
,6665B8E049D1EE95ABD387A557425198,An iron ingot blackened by alchemy and imbued with magickal properties. Can be used in crafting.
,D037049A4DCD71533D5A9C8F222BEE32,"An unstable mote of Calcified Anima, burns hot to the touch. This rock radiates with life in the hands of a Nephilim and is rapidly absorbed their soul. The Calcification of Anima is a microcosm for the cursed cosmos. Spirit awaiting a true heir to direct its course since the Throne of Form was erected from the Draegon’s Corpse."
,B055F49C4B9AD252AD9C61B747582EFC,An unsual key imbued with illegal occult magicks. Used by rogues to open any door
,DDF7B29448C0FB740566FC871C92445B,An unusual coin covered in obscure occult symbols. Imbued with powers not well understood. Can be used in crafting.
,0CC4E3334E7D9C88AB1692BF4FB2CA56,"An unusual wooden shield etched in runes and imbued with an 'arcane rot' that can poison foes who strike against it.

After the Lord of the Wild was imprisoned, his most loyal retrieved his Abraxas Stone and fled Eastward. They endured hardship, guided only by visions of the distant future foretelling a Flame that would cleanse all falsehoods."
,0A6A08074904146CE30E7FB223577C7E,Angel
,32216D414C0AB6381202D9925C578BAE,Angel
,4523DFAF484F2FDF36DAE59248295EBE,Angel
,83E7AF5647F4250DF766D5A4D2862291,Angel
,D9DF58B04CF9295DE30DB5A981F62855,Angel
,8F67C2504453A1AE57F90E99475A1387,Angel Ascension
,F587A28149345D60A600FA8AC154F9FB,Angel Ascension
,7EB395464D439E0D19E020881F906F73,Angel Ascension 
,577A87FA4DA6210C5B1BFCB17F017094,Angel Ascension UI Only
,543A4253406C3263BD2C69A99007489F,Angel Description Goes Here
,0138F1354AE09A38A7174285145637A4,Angelic Grace
,13D70031447CF880FA21CFA2F9B07A7A,Angelic Grace
,3F766910461C712172DF389BBBF9999E,Angelic Grace
,529125DF4B58E351C1F4D6B5C297BD4E,Angelic Grace
,A2EC0B9D42E9578629FD23ADED091096,Angelic Grace
,BC087DF7403E0B036A6298A7D6C44964,Angelic Grace
,F313D27C499BC33471E5CCBC1CBFE26F,Angelic Rain
,CF2FBCEA49375F80C8EC52806DCCD2E0,Angelic Surge Stamina Buff
,7155AE8042B0ADA9EA9108AAFC753FBB,Anti Aliasing
,33D1846A4E88C07E137C6988FC65E274,Antidote
,8E9D9D15441529BFCCD959B7A4C49F91,Antidote
,C373FEB54C4FA1EF5C2DBF96276E1157,Apostate Armor Unlocked!
,987625D0451F74E444E3A2BFA33DC5E9,Apply
,C67BC18B48C8F68C4FDB80A120D8A25F,Apply Settings
,024B5B3E47D3C166B74F7F981EC88E1E,Apply color correction to improve visibility using the on-screen preview images.
,FFF32B604B5E49A4B3016AA7D3326555,Arcane
,DA5C9CD34ED11F9AE900E0B61EAD23DF,Are you sure you want to Unblock this player?
,27E72C8F4EF01D59A18D569D595AC99E,"Are you sure you want to apply these resolution and window settings?

Selecting no, or waiting for the timer to time out, will restore the previous values."
,731797224D17AE266B32B3A97D85CDAB,Are you sure you want to block this player?
,3B841D274322F1202E2BC9894D6B0A08,Are you sure you want to exit without applying your changes? 
,CFD60CC04AA78F375DD4639C7CA2924D,Are you sure you want to exit?
,0D9CC7984A6D70293BE32EBC1E5D5785,Are you sure you want to kick this player?
,951AB49A4DA24B48FDCEF09D71CD1B78,"Are you sure you want to leave the current session?
Are you sure you want to leave the current session?
Are you sure you want to leave the current session?
Are you sure you want to leave the current session?
Are you sure you want to leave the current session?
Are you sure you want to leave the current session?
Are you sure you want to leave the current session?
Are you sure you want to leave the current session?
Are you sure you want to leave the current session?
Are you sure you want to leave the current session?"
,CC7FAAC44AB6AE00A2DAE5A170CC6336,"Are you sure you want to leave the current session?
Are you sure you want to leave the current session?
Are you sure you want to leave the current session?
Are you sure you want to leave the current session?
Are you sure you want to leave the current session?
Are you sure you want to leave the current session?
Are you sure you want to leave the current session?
Are you sure you want to leave the current session?
Are you sure you want to leave the current session?
Are you sure you want to leave the current session?"
,FF01B38A4A9978F5A7137781EB38D44E,Are you sure you want to leave this party?
,7361439643CA004BC0AA28BF0B63D1B0,Are you sure you want to leave your current session?
,C03A19794763FB6D793E0C972BCB61D8,Are you sure you want to purify {1}
,3BA5952C41C7D1AB0E30A09BF54532EF,Are you sure you want to reset these settings to their previous values?
,12097CDF451843D2DDE160B124CF1DAC,Are you sure you want to switch tabs without applying your changes? 
,2A9D7CE9464628CD6D47D1BA3C505D7B,Are you sure you want to unfriend this player?
,3B308DAB43EE23135A4BAA9FEBBAF049,Are you sure?
,391DE72541548BE6085039A013B51868,Area Cleared
,EFB9FEA447403D8583A8209AF08F24A8,Area Cleared
,41A4E85141E2D61D2EDB27AAB19D71E7,Area Name
,159F43464577DF7CB40D5F8A697BC9B9,Area name
,6793C16B4BC72445F0E4599996E6F563,Arena Run (Prototype)
,8D3E0B204DB8F1D82F326F9C07595F63,Arena Run (Prototype)
,06A8CD0A469C82EA2E9996B9398704A3,Armaean Chest
,7DC1BF3B4C75569D2EFD5C8328B5E422,Armaean Gauntlets
,2BD520504C3A5569C2AF6595E467DC03,Armaean Greaves
,8CDC7BDF47B21768BCC2DDAE3C97C3E3,Armaean Helmet
,7D4031DE43F1FFFB70D09FABD7624C50,Armor Scrap
,051F6AD141DDFF1E25C33E8DBE9C71DB,"Armor severely contaminated with infernal taint, ill advised to wear unless cleansed."
,E77E6D2E4F64A7BD8B798FB12ED3B190,Art Demo
,DB2D15074CB8EC3AF5BD6FB7F7D1BA09,Artifact 
,753E8A034F3E53287646E2AB9AA98C22,Ashes of an Elvenelk's shed antler. Used in advanced alchemical and crafting recipes.
,A570FFB342F3480921493D8FD0CD89F6,Attach to {EquipmentName}
,0E2E415549DCFE3262DA97A3D3A9B4AE,Attempting to join Session...
,48207E8C4A56AA673B9ED3821397F7F5,Attribute
,3C119BFF4CBC5370075B3E807FDD5321,Attribute points: {1}
,0E0C3BA3430F165369C4348B2D3EC073,Attribute points: {Points}
,269902B244C7CB267D8B099DFB83B627,Attributes Customization
,81C140D34A24BF5A10DE78B0A53A7124,Audio
,0EDE20FF49BB2E0DC6C70AA1E7E6C8E7,Auto Quality
,1BFB0E2240E53B3AEEF90D8558471900,Auto Quality
,4BF5B98442877CEC35A248BE8971D25F,Automatically adjusts graphics settings to balance visual quality and performance for your hardware.
,6B38F7004E97DFE7DCA60CB63309AE44,Away
,49D63248467F5FDEEFF640A1C783583B,Azerty
,16D2EE694B35CC20EA01729A8C6F0A5E,Azerty Souls
,42C8A3C2423F2255006720B4375ACBF6,BUY (HOLD)
,3A4D36194AB1CFE76B6A0F91408B0B98,Back
,3C0DE6124D23DAA0D9E521A8203F17DD,Back
,41DFBC7248F8F6ED464887AF1BBB2682,Back
,5AC3938945A6A429968A8FB4D4B70C88,Back
,698CEFF34CA16EBCE2346DA75DEED107,Back
,87A4ECC648A646BE00E4579DC613A840,Back
,98D265AD49A72496B37E67A4EC2A9C60,Back
,B7800D584FC45BB675A2F895457ACFF4,Back
,EB408ADB4E8E72A9FE36A3B11D228C57,Back
,EF19113346648E9BDCF8CEAC7F26DB69,Back
,EF67873E46751D961866D79570BA1E75,Back
,F4FE1B11475D12263DCE6787B4BC336F,Back
,18F0FD6842303133C543A3BEB052C885,Back Inventory Menu
,065D823649FDC1723AAD21908DF94E40,Background Opacity
,F61AC58A4E36F2156F0CFAA969568ED9,Backtrace
,DA964FCA4BFA8D6F0147F6AA6857D90A,Bag Capacity 1
,CDE3ADA44CBC54751ECDAA8F887D8B94,Bag Capacity 2
,4286F6D74B77D5ECDCD3809E81347CE5,Batch metasound editor
,E973291344C3C406B7E7AF8ACD2A971A,Belwayne Knight Armor Unlocked!
,BBB0AF9F47F04104A37E708FBB509FC1,Beware the Containers:
,C8B0AC5A4D9A9891511AAEBE329D1F9E,Blackened Alloy
,2614C5D145EEADB3C873D98F283E6FEE,Blacksmith
,BDC0566D4375025D7703ED920CD856C3,Blacksmith
,98A9ED444C2023B8AC651693951DC34E,Blacksmith Unlocked!
,9614EF234752046695EFCFB60CFB230D,Blacksmith Upgrade: Epic
,26F242E6437646B14E0870A6D5F02884,Blacksmith Upgrade: Rare
,5662C6C64B33C1A7F7FA99A3A0CC8FF4,Blacksmith Upgrades
,92D64BBA41975706B0A935A756CE1312,Blacksmith Upgrades
,CF59FF2D462E557EF1E3E581E24723F8,Blacksmith Upgrades Unlocked!
,E2FAA81143D49C0F56E08789D84E2308,Blacksmith Upgrades Unlocked!
,5480B17045BB0603F6606E98FE360E36,Blasphemous Accord Unlocked!
,E38FD548434C88B704B95DB56360570A,Blasphemous Accord Unlocked!
,7D01D6754914660E16142FAEE3F41B4F,Bleeding
,184D527D48600E9C993ACA9C74203F1E,Block
,823314C64A75A5CD703DAE88BE067EFC,Block
,E8428B2440B34AF46006F78F896749EC,Block
,25B652DB442CA97DC86E9085DEA78DA5,Block Player
,63C644614FD4F666CFD6CFB7E1536A46,Blood
,D7F47460475B9CA7735409B1838E82C9,Blood Moon
,78585910469CF24D13A145A3187D1C59,Bloodseeker Blades
,B5188BEF4F4327D57A0853B43D7B7DB0,Bloodseeker Blades
,489A98464B6C85752B86E0AC86899911,Bloodseeker Blades Available
,873988544FFF7ACFE7D1EC87DC23A69B,Bloodseeker Blades For Sale!
,AD44243D4C8E002C1BFCABBB430B61C2,Bloodseeker Drop
,A967DDB7409C7C89E79BDBB1262405CB,Blue Flask
,4CE803CD4BF8D3F682231DB28D09B302,Bone Dust
,2F1F204F43FF2424BF920A87B70B873C,Bonfire of the Soul Available!
,B57AE29D47EB4CAAFEAE8C9862DEB7C8,Bonus Souls
,368BE3CA4CFB149113A5829EE6B1A7B4,Bonus XP
,434A01D847ACBAE2285E2D82994EC44B,Boon Name
,89446923466C5174148D45903CC322FC,Boon1
,3CE8ABD94014ADC1C28501BF5D31D540,Boon2
,5B8B7FDB4BC65CB6921875823F2234BE,Boon3
,76732A064635D777241AF396B1A11B3C,Border Type
,63A6A736422382FCD71C0C976E6899FE,Bosses
,B1A57B7848194963CF901DB4ED041C15,Bosses
,27943EA64CA8CB023B0F7787A0FA4B04,Bounties
,27002FE94BDDF1C85887E39BDD220F2E,Bounty
,82C9910C4DF99C618E5026A37DB2358B,Bounty
,F1F599DD4749C2D3A94D2693FA2E6518,Bounty Board
,AD4F49B847D23B17A517B59DA7FC91DD,Bounty Board Unlocked
,7908A91045D30775B91725B3FAD3ED2A,Bounty Giver Name Set
,4286AF1B47370309BE1D41A984BD16CC,Bounty Quest: Death Knights
,E3915EBD4334A253B34078B98D5F15AB,Bounty Quest: Feral Vampires
,F2595064413BF0C844775AB74BA85BA1,Bounty Quest: Undead Brutes
,4C69C51941B9943D99CD4993171C5A1C,Bounty Quest: Undead Captains
,64B3826943DE1E9E21A7D5A5981D682B,Brightness
,21924DAD45E671A93F76E58A9E9E9120,Browse Session
,4DD39A5F4ED0CB60CA06BC97291F074B,Browse Session
,57B63E254FEF92778F22BEBD15FCE689,Browse Session
,5BB2A9AF459FC4419B99B6A9FF2E4DAE,Browse Session
,9FE733844B4E8A9FA51876B0B29E7282,Browse Session
,EC28730645FAA51CD49046A4F6338D57,Browse Session
,B8A04DD345B115B8B66DDBB354D03384,Brute Defeated
,D14618AD4870149DB73D5D8BF4D8DBEA,Brute Defeated
,E909E317411A281311D9A4986DA4FBA5,Build Notes
,F1EDF73C475CA9A41B7D4598AE9C59ED,Build Notes
,58B20FB146F0B8006935E8B42D1D6A6C,Burgundian Elite
,8355DBEB415B365600B2E2920C7C928A,Burning Heart Unlocked!
,D4F5CC1749C2EA5E744C059B76A37A4E,Burning Heart Unlocked!
,97F01A0B476F65FFF746AABF0A4E54D1,Busy
,1FE15E6F4EC0CAC24C0411B084B57366,Button label
,85D48CDE49D57B5FAB9C27A444ED0EEF,Button label
,ED247EE145EC5FF451CCC4AF247F89C4,Button label
,A046C7954D0E8839384B169BB598FEF9,Button text
,1B1E053B43DEF9A754F21DBEE40714D7,Button text LONGER TEXT THAT DOESN'T FIT
,8F35BB37414548238751DD9618023574,ButtonText
,066ED38F4585586FC2366FA73F83ABDC,Buy
,0D96BEB544F5E9EEB213CAA83AF726B2,Buy
,1398239C472C9C605473E1ACE5B892DE,Buy
,16A2BB0648723ABF3F8D688F2F672573,Buy
,1AB214464D78D01C9A5BE48707FC57AD,Buy
,395DE8C345F4DC936D659F8DED6DC6BB,Buy
,417E8572455408048D94D2970B04477E,Buy
,8EABA5534A413A721C745CB48D3F0492,Buy
,A5A826A64F7F59DE76B530A56EEB1FD2,Buy
,AA5289134760170B1D23A497115EF74C,Buy
,B1B967AC492B21E077254BAF4BD68649,Buy
,B7F57B5E47C373F23BCA2BA798D1B87E,Buy
,C060DE704D9A66C01F647EBBBA5FB052,Buy
,8D9E124E4A497BE73F3E75A72D6BFDA8,Buy Boon
,9332D67949FD03FA371F73A727CF49A1,Buy Boon
,ED5F4538404A9BEEF9B953B07856728C,Buy Boon (Purchased)
,FB8901354F6FA4D97F4C2882CF0E542D,Buy crystalized grace
,B4ADFA354FE5860CAE107E8B62EB720F,Buy scraps for souls
,9F1B5BB34AD9F991DFF5C9978F31E503,Buy throwing knives
,B3242C8A44D84A299DE2D1A4E1CE06AF,Buy throwing knives
,6A8EC55A4BCD6E5CF3FADDB0E47411B3,By the golden down of heavenly wings may the Angelic Form perfect its abilities.
,AD68A36441980E9F32B0A9A9A5CF93CF,CANCEL
,071DFE9D40D93945A5B1349D05F0B6C6,CANCEL MATCH
,B93014BE41010BC43BA082BD1C4B4B86,CATHEDRAL
,BBC058C64E6A5A00996A1C82D4113EEE,CO-OP
,07499E9145DFA9A15FC6CC998B5A914D,CONFIRM
,15D6BB2247D813B943E00F842EC91EE3,CONTINUE
,BD4B50234B5276EB2B6CC790155DC56C,CONTINUE
,D93BF6514641A244CAC8D38E0301A43F,CONTINUE
,DFFD304747A4E8A1B7F5DD90E2112C68,COULD NOT APPLY BLOODSEEKER DROP TO TARGET {target}
,3423747F4BC00A51FD30FC953FDF17E4,CRUSHING REBUKE! Level {lvl} Damage {dmg}
,C397F1834CA45C96F66BA8B0840B0101,CURSED
,5ABF4F164E24915D52A53094A20215EE,CURVE EVAL RESULT {eval}
,E5F54AB149E604DC8F29E287D398A753,Calcified Anima
,D8884C6B4472837DF142F084CBAD3459,Camera
,1F60242C4D8F6E5821D0A49088AAAAEA,Camera Dead Zone
,A2A79E1F4FBAA010FDE45E97625D2281,Camera Sensitivity
,89422EFB443C02195C3F21B694F8C1C0,Cancel
,A436870D4F9849CEAF7BE4933349FAE8,Cancel
,FD95B8064688BF9B4E259C9A13AD2BF6,Cancel
,D84655E8412E93C5983427B52CEDDC61,Cancel Changes
,5669871646CD8D771C377EB925DB2E09,Cancel Run
,A1E032F2404001B01E5613A999E4CA7E,Caps the frame rate for smoother performance — reduces screen tearing and matches your monitor's refresh rate.
,569D900B46B40C8416D83F9735D3BA10,Career Best
,C88845A14029AF2558CE0DAEA51CA70A,Certain actions cost Stamina. Your Stamina is depicted by the green bar.
,4544D11C43B2B10F29FE11AEC401106E,Challenging
,8F3B18C745988B3A63BEBC9CC3FAC6CC,Challenging
,FF018A91468B71F1E71840A164F60E86,Challenging Difficulty
,D855395F4F38A13EEF788DA39B515583,Champion Armor Unlocked!
,A1513D7E4CA783BCE73E169A49C5FCB8,Change
,07D4528C403411385904198B9EC6C94A,Change Audio Device
,ECD9131F40E87F75F7048491F37EA7AE,Change Audio Input
,15B55E4C4F508694939B80A87CD753D5,Change Info
,E2255CE8437A99FEA23550B682E847F0,Change Info
,E994B52C442FB8C57CD661A34E170AC6,Change Language
,2149DEAB432A17266E2FE7A832BF5746,Change audio input device for voice chat
,E5DD438D46F4CCCFCC5B39A47D4BD033,Change the brightness
,820140E74DADB0731921DF9228D0BC5F,Change the color of the subtitle text.
,7672D50D430C4DA7A73784B22AF13F94,Change the volume of voice chat relative to game audio.
,E9DDCB074E3055050203629B0AF06ED8,Changes to this setting may require you to restart your machine.
,EE39D4E147278720B02BFA8407201BA9,Changes to this setting may require you to restart your machine.
,E994660D41C6E02EFB4E70A84C688458,Character Name
,FC6D25254788AB1C268A058C66570C46,Character Name
,F5CE92C24D82F3E93E3DD69125D963A1,Character Stats
,4177517F48F00F69C8440D91535EAF89,Character Title
,A4A8ECC3409A05194601AA8DE780B502,Character Title
,213890CB4650F8245CC764A80FCE23C9,CharacterSelection
,B8F9BA4B4B54A381BD15E0AD7AE97D8F,Choose One
,E2F20EFD40D7E1F2714C4FBA0CD63304,Choose a Mission
,23C6F55C4D6303AE8020479D07E44E30,Choose a save slot
,EAA415794FF7BE7C13880F82D2FE8B13,Choose a save slot
,FE34DDE94BC736E01F4FE2B909AD347B,Choose a save slot
,3BCAC2F6479BAC0C1351CBAD014DD807,Choose an item to purify
,3D47130F4EA57152488BB68A728B340D,Choose between different quality presets to make a trade off between quality and speed.
,086BA9064C355ACC45E69E91F048F3CF,"Choose between purifying an item, or {1}"
,2FF856F04D685595D690D19B9EF9D260,"Choose between purifying an item, or {1}"
,6937B1DE4FD7DCBB50694EA9ED0F0DA0,Choose different sizes for the subtitle text.
,8F16CFCD41D0EE9A548581A3BC171DE8,Choose from 3 different boons to bring with you on your current run.
,A7DE047F4E8BD9050EE4E69123CEAE3F,"Choose how the game window behaves. Fullscreen Windowed: easy app switching. Windowed: resizable. Fullscreen: best performance, limited multitasking."
,D154A6A442A40834285D77B408502E98,Choose the audio device for this game to use.
,6A7693C847029024160BEFB79520196A,Choose the upscaler sharpening value.
,FBEE55A740853EBBFB4D99BF389C881D,Cinematics
,155881654C328A0CC0B2048916ED862F,City Gate Reached
,CD2606874E76EB86B8EFED9158291F3E,City Gate Reached
,B6838F0E4CD2047A3E68BDA565225A90,Cleanse Cursed Armor
,C12573014C0A82820D9DFB9A33FE424A,Cleanse Cursed Weapon
,BB6220F74AF3C537CC24CEAB0F297064,Cleanses World Corruption
,DD5E5A424F6484F47513B5802194E6F1,Cleanses the world of some corruption.
,FECF028F4DE67BD633E4A2AB361CB2BD,Clear
,3F449DF44F5BE3AA6DE3FF9DB4FC171A,Clear Burning City
,0460F04D47525FB8CF4980B7459E69B0,Clear Enemies. Left: 
,0BA94FDF4424EB3BEF87CBA3BB22EB26,Clear The Area
,2559E91C4CDDE6DFA07F648D17087C3E,Clear The Area
,313CB861477F84BDFE66148AA9BAD4D9,Clear The Area
,349F2C8D45EE19AC7942F5ABA62ECC56,Clear The Area
,3ED7F3AF4D3933F85B1B1198C5F609EB,Clear The Area
,49B7D7594A4B475AB65917B2FC836846,Clear The Area
,51A6D3A3449681744A5B95B485C4A1E8,Clear The Area
,74BC246F40AE26669C115B8789F5608F,Clear The Area
,988D2F1F428D7DAAA6E26092B22CDDD2,Clear The Area
,829CED0B4BF11E0B93CB04ADC1F14E3B,Close
,01C426854CD8794400B0A89D2FFEF2BC,Co-Op
,DEC55BB245D03B9F0C1F1A9B246A1F4A,Code Already Redeemed
,7CF3FB104CE9958190D6D78B3B7F79A9,Code Authorization
,F9F9AE1D452E87D466692CA5F6F43128,Code Expired
,651F929E4DECB286E343C3BED2358871,Code Invalid
,8853290E48569EDB7AA8E5A4DD5483B5,Code Invalid
,4051ABBC4B59B339C62062B71BC39666,Code Redeemed
,BFDF39254DBB2C1D571D02981349614C,Collect Artifact
,0677F2684BCADA230B01B392DADECD1A,Collect Corpse Bloom
,16694283472BE0E1003212B042A4684C,Collect Crown
,16A648E64CCE1CAD2818599DF9BDBF3F,Collect Demon Blood
,697E74C947C9CC3F12F9C2862292F1C3,Collect Holy Water
,2054B66147B0B0A4A2722A859030B7EA,Collect Relics
,2CDBE73E4C95DB92DD7B61BE7B336E04,Collect Relics
,2D93CC5C4614FA4A25E93E8910F97932,Collect Relics
,591CCF6343F36022D0C7F9964691C207,Collect Relics
,B98F553A44FCF520556C798A2F91C65C,Collect Relics
,BCCD4FE647433FD85816169A537C3202,Collect Relics
,D1D8808445C9FCE7C519FFA36AB71DAD,Collect Relics
,F2D0D5434265885238C89C99250A0471,Collect Relics
,3E65D7414A8D024120D3378F93EF72EB,Collect Tome
,44B2530A4B2F2E1AC2BF60B679468C2C,Collect Tome
,6F84773146DF4F43B7E27F98D3DD03C5,Collect Tome
,BE07228E48E8C380D23E1B92F9F8FA5C,Collect Tome
,E1A93B2042CDB4865475688527A52BF1,Collect Tome
,5EC0F43E42E059945BAFCE80DB6AC48E,Color Blind Mode
,8249A1A8406AE1475CD45FB3E5BB43BA,Color Blind Strength
,28E57E654354CC22C73F18BFF46D1DC0,Combat
,427B9235465D021A015F2486FA570512,Combat
,45F48A4243956BDBF7E6029BC6F3B093,Combat
,4E8022A841ADF5973150ADB8FB2AF849,Combat
,50BE193B43BC77A1ADD37A9ACD342482,Combat
,57653F3F42D33C470B732C8017096572,Combat
,6D6E773E406185CAC1D383BFE38C2885,Combat
,7FD5CA324E6C90858A1EA086B69EFAD7,Combat
,922CBA284402630B88D0D18623350420,Combat
,964DAF17418B4B3E069D15B3E7082700,Combat
,96BCEBE9458E6FA9741C2EB13460F30A,Combat
,9FEC67644614ED014EC81693AFF9EBDA,Combat
,B1BBA1B8449D4714D274F49D2A307DE9,Combat
,B5D9BA6F4E91DCDC446EA48F0053E3E8,Combat
,B9258EFA475A7BDBFBE3FC95C3BC83AD,Combat
,CABF877B4561F14BCB95629CBF38F18A,Combat
,C2475F6A4A7F83E890788792D42562F0,Combat Arena
,E2716E01406CB62B7F10C39729D5D330,Combat Arena
,7E8FE7D9476EF79929D3A297013A0149,Combat Arena (Legacy)
,4744D6044C3017E9394834BB2B104F39,Common
,9DA84ECC4921AB536133FF94D7ABBA4B,Common
,86E540A04793B809AE3935BAF166E87D,Common Crystalized Grace
,E0890CB84320FF1A7F7EEFADBD5C4CF8,Common Poisoned Throwing Knife
,8422DB98426B3D0B3694FFB406F40367,Common Throwing Knife
,56FBF39448981D68FE3C258DEE818E28,Common herbs found within the Treveyan Highlands that are used in various alchemical and crafting recipes.
,3DC7A6594174A7165DADF7B43F3D11D9,"Common tin coins, can be used in crafting."
,BE4B75B34583E772070308AD93658D24,Complete Archspire Cathedral to Unlock.
,F0C233B043880D5C7E16C98D5347BB71,Complete Archspire Cathedral to Unlock.
,71BE43F7486C779F2ADFE4BE5935D53A,Complete Elk Grove Academy to Unlock.
,2136F92F48573F7353B390A1D58F9915,Complete Moore Manor to Unlock.
,5F6459C94F6C5F6A2D2B5C9C7710F439,Complete Ramshorn Keep to Unlock.
,206BF7BD45C4BC7A467652BDB59DBBDE,Complete Shoreditch Wall Tower to Unlock.
,13B328244282C4EABCA90986C107AB5B,Complete The Forsaken Streets to Unlock.
,CFD2837D441E16A2AC03BA81ADA7EFE2,Complete The Prologue to Unlock.
,811155244A063D11E99DCC8A343518F5,Complete misisons to unlock alternative routes at the War Table
